id,Bumps,Dirtiness,K_Scatch,Other_Faults,Pastry,Stains,Z_Scratch
20409,0.463953,0.0150623275,0.008267974,0.43728837,0.020261377,0.008227767,0.008962343
20410,0.005379016,0.004672864,0.9188294,0.0391744,0.013660644,0.0039274204,0.0047242823
20411,0.61901283,0.013001579,0.007510083,0.29846105,0.022623595,0.008080042,0.007720681
20412,0.19663863,0.019836722,0.28606772,0.35695454,0.013580632,0.013020439,0.042729553
20413,0.35759088,0.019363156,0.010903841,0.3315,0.01085531,0.11747618,0.041368634
20414,0.30760238,0.04446682,0.010285103,0.51369077,0.018262303,0.010199372,0.037445262
20415,0.3353781,0.018870011,0.009621737,0.40531814,0.16671938,0.009607061,0.009881681
20416,0.0036413397,0.003481063,0.9549828,0.020688104,0.00319195,0.0031656849,0.0035382735
20417,0.21400799,0.019718513,0.008532773,0.23785535,0.019671895,0.45449328,0.008762897
20418,0.3412343,0.033957977,0.010161861,0.3874537,0.12386263,0.010114184,0.056520127
20419,0.18754314,0.13772729,0.0122142825,0.5240652,0.03330904,0.011905626,0.03490621
20420,0.6885319,0.010419449,0.007017982,0.19247311,0.067791834,0.007032538,0.007110019
20421,0.52685815,0.012243251,0.034545418,0.31993172,0.015659397,0.009263245,0.021701092
20422,0.036768384,0.02513058,0.07474349,0.40381134,0.018631605,0.29691756,0.018294977
20423,0.48354402,0.016455013,0.009139022,0.39761177,0.009361655,0.0094322665,0.019272666
20424,0.49219614,0.011175762,0.0074673053,0.4203473,0.007558081,0.007432648,0.008374371
20425,0.16153696,0.013417142,0.43038124,0.24735774,0.013655171,0.008079157,0.07804379
20426,0.1385797,0.011598179,0.013558262,0.36599138,0.41461462,0.007022569,0.007610358
20427,0.1577665,0.029863408,0.010597018,0.5650296,0.09826762,0.00993949,0.077992044
20428,0.44112363,0.011858864,0.037216596,0.40650156,0.009685996,0.009247472,0.039686058
20429,0.6053091,0.008830517,0.0070423903,0.30277506,0.0392611,0.0071601374,0.0071304035
20430,0.0038806542,0.0038034567,0.9436625,0.030771004,0.0034870824,0.00345887,0.0038507266
20431,0.36776248,0.021301491,0.049010955,0.4647809,0.024215437,0.011001032,0.014666284
20432,0.49720958,0.010730385,0.008204725,0.40215534,0.025392814,0.0081648305,0.00897755
20433,0.1663721,0.070999786,0.0111834565,0.31510955,0.36291102,0.00902452,0.017520383
20434,0.007569425,0.003748901,0.9324694,0.026475655,0.0034973023,0.0034141003,0.0040353886
20435,0.11758911,0.008548938,0.005537279,0.3004701,0.01587586,0.0055124387,0.5052566
20436,0.15952094,0.0143171465,0.007384606,0.3826979,0.38656446,0.0074146474,0.0077163763
20437,0.09397547,0.008907196,0.004996094,0.105454095,0.011093355,0.7477183,0.0056892517
20438,0.34379312,0.0438055,0.012448358,0.3948954,0.07590866,0.017468166,0.04453634
20439,0.19234638,0.016736362,0.016671365,0.47431657,0.21966046,0.008327023,0.01131474
20440,0.025632748,0.017387439,0.09431784,0.22680765,0.027171949,0.011877191,0.542391
20441,0.054796223,0.016022006,0.6163403,0.22000962,0.035712812,0.010916264,0.014811329
20442,0.51106894,0.015297635,0.0093984455,0.26537958,0.13327786,0.009354348,0.025656775
20443,0.07151232,0.0218924,0.006127334,0.14274304,0.030061712,0.0056513147,0.67587805
20444,0.2584497,0.055587005,0.01160429,0.45953628,0.1017442,0.02359924,0.046392005
20445,0.19070642,0.14491132,0.01630412,0.32579383,0.21099687,0.009097668,0.012675479
20446,0.48685884,0.011308606,0.010200601,0.41169062,0.01785757,0.009030865,0.013248009
20447,0.12677658,0.013240013,0.349405,0.43996215,0.008544715,0.009041864,0.012252802
20448,0.18612584,0.049394343,0.024828136,0.4933625,0.14780182,0.011206813,0.043977592
20449,0.535873,0.017261257,0.02996728,0.25541142,0.10205938,0.009408546,0.011487358
20450,0.6707016,0.012581688,0.034726165,0.2144758,0.017297596,0.008420388,0.012507471
20451,0.4040065,0.013535008,0.008298518,0.36722925,0.16497485,0.008262126,0.0086480705
20452,0.58169657,0.009458959,0.0068716267,0.28768674,0.08152579,0.0070712063,0.0070943986
20453,0.7475724,0.010902678,0.0067177233,0.13710296,0.06359325,0.0070704888,0.0068022916
20454,0.092487514,0.32136852,0.02082607,0.41768152,0.08665126,0.008282906,0.019885067
20455,0.48222852,0.014655272,0.010933952,0.37934837,0.023193315,0.017457206,0.02628865
20456,0.0032382472,0.0030852736,0.95787066,0.020939488,0.0028372053,0.0027875106,0.0035849274
20457,0.5496348,0.011532439,0.007659752,0.3529408,0.038679298,0.007629067,0.008036519
20458,0.35600102,0.016467435,0.103376195,0.35428497,0.010654247,0.011915207,0.017037725
20459,0.096192084,0.029984962,0.008307667,0.5507039,0.2630453,0.008640927,0.008288647
20460,0.21331456,0.01856724,0.008184151,0.67804843,0.01675942,0.008158959,0.015603853
20461,0.07621654,0.0178066,0.0062650247,0.22174698,0.031803194,0.0060007107,0.59606177
20462,0.35185537,0.023214824,0.00958357,0.37616912,0.058242355,0.01145594,0.11435614
20463,0.09334874,0.016926436,0.0736434,0.6424664,0.019499086,0.009664989,0.011805619
20464,0.003528716,0.003493169,0.93727905,0.03973531,0.0032144694,0.003176694,0.0035109234
20465,0.4197306,0.012080579,0.009683341,0.2990889,0.07295921,0.009637116,0.1445431
20466,0.0039407155,0.0068756733,0.91992295,0.034417782,0.0070094992,0.003174212,0.007713497
20467,0.57788724,0.011901072,0.008197786,0.32466233,0.015930742,0.008177293,0.014513896
20468,0.0033176548,0.0032176059,0.9527335,0.025846442,0.0029533382,0.0029260966,0.0032880167
20469,0.110504694,0.011755177,0.0071574943,0.1611161,0.014559364,0.6528606,0.008705691
20470,0.19451118,0.035342406,0.00898163,0.44315404,0.035250645,0.014300105,0.21768913
20471,0.017458012,0.011633312,0.7769281,0.110220775,0.0061991834,0.0069629033,0.029814433
20472,0.19324097,0.08638284,0.030490192,0.414634,0.21132477,0.0093694385,0.01245195
20473,0.16159423,0.14053902,0.011508721,0.25002423,0.35033846,0.010884856,0.018220581
20474,0.41514942,0.016628051,0.010112457,0.3760366,0.03712825,0.010298456,0.08825932
20475,0.0034704362,0.0033269797,0.9544024,0.020767733,0.003056223,0.0030255627,0.0033146697
20476,0.15093067,0.009533059,0.008462639,0.3467501,0.44522798,0.008548146,0.007859875
20477,0.009748347,0.00936938,0.82912654,0.08044309,0.0073477873,0.004972947,0.012214568
20478,0.21914595,0.011645927,0.00816576,0.37966383,0.34046608,0.008126478,0.008379426
20479,0.3758039,0.010878618,0.0095657045,0.29980105,0.25927532,0.0080177905,0.008592024
20480,0.079495706,0.54278296,0.0063431556,0.2077118,0.11259263,0.006104425,0.009830396
20481,0.005976874,0.0042556645,0.90265065,0.05217656,0.0039032493,0.00387167,0.007215938
20482,0.3345898,0.047689203,0.028306026,0.392984,0.04697223,0.010664229,0.06668585
20483,0.5650245,0.010707796,0.0077271755,0.33106193,0.007914077,0.007883661,0.02371033
20484,0.11827253,0.011950021,0.0059445086,0.21269505,0.090374984,0.0056410497,0.53481376
20485,0.021921039,0.007116232,0.72940403,0.18768224,0.0066354233,0.006378554,0.009041211
20486,0.12817411,0.086334966,0.026527328,0.4668703,0.21685621,0.010007576,0.029551484
20487,0.24942286,0.025131991,0.14314242,0.4072501,0.03578916,0.013696714,0.053184766
20488,0.09164675,0.07753048,0.09023879,0.5055721,0.106801905,0.011578941,0.018556869
20489,0.26775268,0.01926886,0.007959229,0.30106926,0.34953636,0.0077712364,0.008407166
20490,0.0041015493,0.005900255,0.92739236,0.036854677,0.0046346844,0.0032074526,0.0058571757
20491,0.39165896,0.018475762,0.02634225,0.35501805,0.15210624,0.009532201,0.011993787
20492,0.24120885,0.008088798,0.011750201,0.6688656,0.020560706,0.008254178,0.0064135846
20493,0.7637355,0.009124604,0.0068372427,0.16809706,0.015318626,0.006904982,0.0069530583
20494,0.17762738,0.04648733,0.11035004,0.5224795,0.025066186,0.023806034,0.0113347415
20495,0.4141433,0.019003337,0.013539271,0.33947504,0.06619269,0.01356175,0.075069726
20496,0.22835088,0.22499749,0.009492506,0.37010986,0.06617493,0.011581181,0.023655938
20497,0.010619741,0.0075983247,0.0043652738,0.1182863,0.007435859,0.827307,0.006794035
20498,0.48998374,0.011506918,0.008746457,0.25205126,0.03782671,0.010729898,0.1554584
20499,0.6120367,0.020488935,0.0090493625,0.25214058,0.047268197,0.021290476,0.009186795
20500,0.3217012,0.030513521,0.009601523,0.5288395,0.009556724,0.009342623,0.028775487
20501,0.22968595,0.01940229,0.1284714,0.24977434,0.29997703,0.009841269,0.02059287
20502,0.14510804,0.013403495,0.011412174,0.34820613,0.008551539,0.013648363,0.39167356
20503,0.27985653,0.015347707,0.0066193365,0.23271312,0.03204124,0.006590223,0.4039025
20504,0.35750553,0.020536318,0.02111382,0.36392507,0.1597167,0.009078412,0.019696439
20505,0.0051605585,0.007645545,0.8792197,0.06857077,0.008475491,0.0039070016,0.008388328
20506,0.20179532,0.03968865,0.02535543,0.34748435,0.3209062,0.010186635,0.014524734
20507,0.038666856,0.02319914,0.58095366,0.19847946,0.018713385,0.00864418,0.057871904
20508,0.34507123,0.050918803,0.02791395,0.3534914,0.14903808,0.010746808,0.020021113
20509,0.25690237,0.035029907,0.06723128,0.36574873,0.09179695,0.013294432,0.08610289
20510,0.34110457,0.009904037,0.007186681,0.5053222,0.09917818,0.006875673,0.007038429
20511,0.5533809,0.015683597,0.02709363,0.23452789,0.07160272,0.008567944,0.024155833
20512,0.004779814,0.0038778053,0.91638833,0.055618946,0.0035684195,0.0035264846,0.0039630583
20513,0.4630709,0.024535118,0.008603709,0.3985552,0.023022182,0.008926457,0.009668241
20514,0.598239,0.011162383,0.007155314,0.2546095,0.092308566,0.008054133,0.0072494
20515,0.11964789,0.043041408,0.0076928074,0.69159937,0.01582544,0.01846176,0.048754897
20516,0.0029130322,0.0028820077,0.96699464,0.014061191,0.0026461144,0.0026194085,0.0029189389
20517,0.0043582,0.003915507,0.93968314,0.033065025,0.0035898122,0.003560769,0.0039590537
20518,0.39674652,0.009753785,0.008066312,0.42380756,0.112846576,0.008028584,0.008813206
20519,0.48309782,0.014465303,0.012388193,0.36357534,0.022822808,0.011036294,0.044808898
20520,0.30300528,0.013744555,0.009189191,0.27403468,0.15444279,0.00912638,0.20305263
20521,0.08880582,0.17442076,0.0069239754,0.6077111,0.05688008,0.006927066,0.024237018
20522,0.0533368,0.107815504,0.09202342,0.35953912,0.1309962,0.012713489,0.028382106
20523,0.2992089,0.023406684,0.14077663,0.41659033,0.008472784,0.01561673,0.034974948
20524,0.13428481,0.017674964,0.0074669495,0.62872267,0.1053422,0.007762126,0.020833075
20525,0.22241525,0.033915125,0.01993962,0.52988815,0.06801996,0.00874092,0.043664355
20526,0.32845604,0.024894662,0.024136946,0.43207005,0.115589716,0.009643277,0.022639714
20527,0.22068381,0.027623797,0.013806123,0.48052716,0.06262238,0.04012281,0.010715774
20528,0.13007589,0.027900882,0.009303602,0.6051505,0.1664259,0.007605221,0.021060204
20529,0.49138787,0.010093067,0.008083634,0.4046663,0.043951254,0.008099383,0.008243179
20530,0.034489315,0.017366506,0.010827214,0.35135308,0.014853424,0.4789758,0.0200245
20531,0.07809452,0.0070372997,0.0052521857,0.17002355,0.008859612,0.005527049,0.6987195
20532,0.26769963,0.039919738,0.008480321,0.22414006,0.39097762,0.008467015,0.008992845
20533,0.4130251,0.020223502,0.0087985685,0.39322335,0.07051934,0.008866668,0.049268052
20534,0.14058577,0.032376103,0.050253715,0.5406477,0.116576605,0.01484167,0.03114711
20535,0.7782835,0.009256886,0.0068225376,0.14497408,0.024906138,0.007179058,0.006915446
20536,0.19229749,0.014414846,0.0074540046,0.6502354,0.08434518,0.007259672,0.0076169567
20537,0.02014523,0.032024886,0.65826774,0.13446663,0.040884294,0.008599417,0.019602416
20538,0.3285769,0.08002597,0.012379841,0.36919308,0.08511138,0.011363123,0.036119387
20539,0.12475413,0.0176012,0.008227956,0.25612643,0.5406683,0.007663515,0.008285089
20540,0.1597856,0.009414733,0.005702874,0.29133928,0.0058417344,0.0059156585,0.49359962
20541,0.12767492,0.013398017,0.25135538,0.33315033,0.007988233,0.10793923,0.0739796
20542,0.10913969,0.013971041,0.007829582,0.47244394,0.3426428,0.008840454,0.011441294
20543,0.01367644,0.011397035,0.005462097,0.14036678,0.006138885,0.7894036,0.0071130423
20544,0.23237267,0.1610339,0.054602712,0.31194964,0.16961333,0.0109524485,0.016400203
20545,0.4295756,0.0110811265,0.008854173,0.4229243,0.069066085,0.008685866,0.009638304
20546,0.1969289,0.01913669,0.0080772145,0.51278293,0.008504509,0.015751109,0.1813721
20547,0.058797467,0.0055543412,0.004471732,0.1364924,0.004482701,0.0044101086,0.76040286
20548,0.0035226697,0.0034201855,0.9526414,0.02368725,0.0031415948,0.0031103229,0.0034119629
20549,0.34409758,0.009620729,0.0067557753,0.5113004,0.09208918,0.006722038,0.007904929
20550,0.004476283,0.0037623078,0.9467164,0.025118235,0.0034494223,0.0034214496,0.0042781685
20551,0.400512,0.016801234,0.12887351,0.27736658,0.09300831,0.018058114,0.0119745955
20552,0.17961057,0.016897978,0.26247716,0.35102105,0.010412126,0.010059869,0.08727754
20553,0.30323443,0.02193008,0.009622959,0.48310995,0.12136591,0.00941408,0.01076342
20554,0.14285672,0.046977904,0.18682207,0.43525925,0.085911416,0.016372439,0.010918841
20555,0.17437421,0.015258153,0.009087285,0.634931,0.009506596,0.032683954,0.036254395
20556,0.023129387,0.010036214,0.0056307297,0.18069637,0.0064534196,0.72208977,0.0121617215
20557,0.27300325,0.0733795,0.036854982,0.4159016,0.12534207,0.015198563,0.022237152
20558,0.16901752,0.030505577,0.008859622,0.4527932,0.27556226,0.008759562,0.025415922
20559,0.3118178,0.017105173,0.06915755,0.5114684,0.009627838,0.010360766,0.027177095
20560,0.35725835,0.018227424,0.042800255,0.45745692,0.01017748,0.025907023,0.02912369
20561,0.33531857,0.065191746,0.01003739,0.46681896,0.03223399,0.010211724,0.021285357
20562,0.06446583,0.009674039,0.0056914417,0.16411413,0.012393939,0.7073239,0.008728522
20563,0.5742449,0.010713985,0.0087792585,0.32834128,0.023985496,0.013523057,0.009326249
20564,0.10904391,0.18688586,0.019801063,0.41436094,0.19999555,0.009344475,0.017974997
20565,0.50580806,0.014010306,0.016642325,0.36090243,0.011272829,0.010732381,0.027778888
20566,0.25844303,0.022896618,0.016958743,0.55225575,0.08452479,0.009928699,0.012822601
20567,0.46870425,0.017655373,0.009436633,0.37770188,0.015412927,0.008772563,0.0352003
20568,0.0036600982,0.00346097,0.9523788,0.02396048,0.0031772444,0.0031456177,0.0036662607
20569,0.5708619,0.020957053,0.010283439,0.26040038,0.052719552,0.017489191,0.019238286
20570,0.36371484,0.014975523,0.009445615,0.3572056,0.17748772,0.009399682,0.027773045
20571,0.004115572,0.0039932127,0.9390214,0.033919994,0.0036610523,0.0036314342,0.004036224
20572,0.2419296,0.015700115,0.09769125,0.4704632,0.010914999,0.011771251,0.09160472
20573,0.0031478142,0.0030366597,0.96021825,0.019340612,0.0028361902,0.0027615437,0.0031123697
20574,0.28977308,0.26238456,0.008197752,0.2942603,0.09193744,0.010745189,0.013276508
20575,0.49263093,0.022938957,0.036399886,0.28859472,0.040996287,0.010906322,0.042925347
20576,0.32087117,0.024440454,0.010963411,0.27548477,0.27837583,0.010447586,0.020176439
20577,0.00695322,0.00522362,0.8123829,0.13592127,0.004630286,0.004735919,0.01191246
20578,0.015685,0.010480401,0.0061971396,0.22127606,0.012676693,0.69753635,0.007533759
20579,0.37455082,0.021832874,0.05699329,0.42414057,0.019857202,0.010635789,0.03509749
20580,0.467967,0.011189699,0.008979214,0.4299453,0.017306881,0.009001132,0.022126466
20581,0.19921839,0.021072421,0.011055452,0.60610294,0.03810248,0.053411715,0.011654872
20582,0.07519419,0.010087551,0.021358693,0.26776102,0.006779941,0.009140991,0.5740748
20583,0.0040021176,0.0038143906,0.94514865,0.028819527,0.0034983407,0.0034700392,0.0038302743
20584,0.28969616,0.016592994,0.009254026,0.42370003,0.016213724,0.016229965,0.17795205
20585,0.0049044318,0.0063799103,0.8934075,0.05835805,0.0051380387,0.003549005,0.0075335335
20586,0.25132024,0.014811198,0.008014746,0.28580517,0.011671839,0.008423134,0.37818944
20587,0.2705627,0.01452816,0.04462612,0.50870186,0.015135452,0.00995139,0.05988787
20588,0.011736143,0.0049839756,0.8448488,0.09871788,0.0044976044,0.0044612163,0.0066920477
20589,0.3480744,0.019378018,0.055429995,0.36431214,0.06029609,0.009850567,0.052633148
20590,0.2701254,0.028058818,0.010939485,0.48102397,0.082883365,0.011126327,0.071422376
20591,0.13856427,0.014179836,0.008319885,0.41212013,0.36728674,0.007792124,0.008410686
20592,0.21079259,0.0626383,0.022185696,0.25132066,0.3807709,0.009635173,0.020133218
20593,0.007948858,0.008118056,0.87844694,0.059613314,0.006319765,0.004139136,0.010303975
20594,0.39725557,0.010295369,0.00888523,0.3439819,0.195067,0.009108949,0.009242404
20595,0.023429705,0.0071751573,0.745469,0.16961482,0.0066906875,0.0063294224,0.010062199
20596,0.2678132,0.012003669,0.008262534,0.39010692,0.28120387,0.007862281,0.008287502
20597,0.19323713,0.040912252,0.021327356,0.47086132,0.21211828,0.008970768,0.02068479
20598,0.24724536,0.014684431,0.008718396,0.41078696,0.26798308,0.008759585,0.008908919
20599,0.25407496,0.012473747,0.0163521,0.49108747,0.15245222,0.0076825847,0.00822243
20600,0.39320937,0.03499679,0.009173014,0.4489508,0.043965,0.009128407,0.020078637
20601,0.009269792,0.008243835,0.85422254,0.075981595,0.0059503424,0.0045550233,0.010331919
20602,0.12324977,0.029322593,0.010088763,0.35570034,0.12823586,0.012800248,0.29899558
20603,0.6163785,0.010600256,0.007701675,0.18160723,0.14043114,0.0077536902,0.008034374
20604,0.016206443,0.0077899094,0.0045782086,0.13917539,0.0054946574,0.7951442,0.008263531
20605,0.0035926714,0.003437655,0.9532792,0.021807505,0.0031577991,0.0031263677,0.003782984
20606,0.017248124,0.014447314,0.76037747,0.11061654,0.014979992,0.0063944883,0.01556027
20607,0.44533598,0.017638922,0.041631907,0.37998593,0.043792624,0.014454648,0.012545565
20608,0.5166372,0.010192581,0.007784668,0.4058291,0.009425901,0.007747289,0.0084379325
20609,0.21056728,0.032831,0.05363415,0.51408356,0.07853619,0.010582608,0.028892186
20610,0.29473117,0.0112115275,0.020552037,0.555099,0.010045425,0.0089221755,0.035080038
20611,0.29178888,0.017644627,0.023622984,0.39292982,0.19722636,0.009296201,0.015185534
20612,0.22571346,0.00930035,0.0061806426,0.1982989,0.017181346,0.006152194,0.5102095
20613,0.0123034,0.016090976,0.8014829,0.08778288,0.011425438,0.0059471955,0.013492167
20614,0.40334255,0.014343731,0.028919771,0.42265335,0.01413048,0.008353904,0.035434593
20615,0.33537346,0.013440671,0.08338862,0.44909227,0.009335377,0.010238638,0.033588447
20616,0.004427741,0.004240996,0.921109,0.050447606,0.00388877,0.0038567693,0.0043193665
20617,0.004188267,0.0037394783,0.9463949,0.026900748,0.0034107957,0.0033827298,0.0039732545
20618,0.15221788,0.028704686,0.008763146,0.29598942,0.4412869,0.008290349,0.008771147
20619,0.3860147,0.016499352,0.008704897,0.5007653,0.012273298,0.014069037,0.019975647
20620,0.09269432,0.0063855103,0.005292002,0.16245672,0.008149806,0.005208035,0.69471896
20621,0.27262178,0.011923322,0.009276064,0.46649566,0.1923552,0.008338142,0.009358085
20622,0.24080771,0.024260303,0.008027835,0.3454959,0.07111124,0.0077280174,0.27293733
20623,0.003666325,0.0036645457,0.93220633,0.043613426,0.0033202264,0.0032933655,0.0036696761
20624,0.35186222,0.018286705,0.009157186,0.50842875,0.040925886,0.009108087,0.010020286
20625,0.375466,0.040741913,0.008880101,0.3339554,0.17243326,0.008617145,0.011595714
20626,0.28669244,0.016315393,0.010647163,0.56964,0.0099103395,0.012170767,0.011863488
20627,0.00427479,0.0039604097,0.93748677,0.035156365,0.0036327692,0.0036028766,0.003999754
20628,0.0030671346,0.0029588814,0.9653419,0.014823939,0.0026641986,0.0026404762,0.0029898137
20629,0.01499571,0.008059043,0.7154561,0.20591828,0.0055185654,0.006259183,0.015813285
20630,0.36301458,0.012434938,0.008504626,0.38611144,0.18691884,0.008467331,0.0086334115
20631,0.22360358,0.028487664,0.010197457,0.4322776,0.24536417,0.010147868,0.011706403
20632,0.72850555,0.013084117,0.0072040414,0.15234962,0.05969498,0.01150386,0.007331284
20633,0.013800774,0.010731245,0.0053016273,0.17102526,0.0132428175,0.7539783,0.008538329
20634,0.0073898653,0.006335193,0.9008411,0.055166498,0.0048510926,0.0035547449,0.007045056
20635,0.35308856,0.047492597,0.050484393,0.3386167,0.12640832,0.011162662,0.01813787
20636,0.16438007,0.24207836,0.009047885,0.30940711,0.2070906,0.009001264,0.021628119
20637,0.010227653,0.0057184626,0.84769934,0.09641766,0.0052917404,0.00520038,0.0060077757
20638,0.15659359,0.013993867,0.008562143,0.33587927,0.42967984,0.008028356,0.0090684965
20639,0.022356346,0.010339135,0.6393126,0.26128483,0.009060315,0.008987012,0.019479375
20640,0.21726543,0.0086984,0.006110638,0.7138373,0.013748038,0.005947053,0.006624184
20641,0.0032627664,0.003254351,0.9561467,0.022790356,0.0029447977,0.0029208253,0.0031986686
20642,0.36872143,0.019981744,0.012436559,0.2554047,0.20666505,0.0729524,0.020297263
20643,0.41285643,0.023107853,0.008266719,0.4437426,0.014031052,0.014488246,0.009462187
20644,0.010163801,0.0064845844,0.0038295116,0.0953164,0.0060189446,0.8585986,0.0045496877
20645,0.14584063,0.08023195,0.027812956,0.29110456,0.36647546,0.010268988,0.02050254
20646,0.35837114,0.010767421,0.051747143,0.4873651,0.0084777055,0.008366161,0.028812522
20647,0.23338999,0.024083138,0.009280925,0.36866358,0.30756396,0.009502057,0.009697155
20648,0.59690964,0.014006336,0.008189833,0.3142378,0.013377334,0.010590465,0.009389506
20649,0.64045525,0.0081623895,0.006697986,0.27605584,0.03234499,0.006711212,0.00689391
20650,0.5839956,0.0114180045,0.009176305,0.301734,0.015610212,0.009133066,0.037174117
20651,0.29552773,0.094333984,0.07801621,0.31489938,0.07658004,0.013312796,0.049513917
20652,0.057850245,0.16732538,0.010265756,0.44832078,0.12089478,0.014512224,0.074162126
20653,0.4472819,0.018171856,0.035786834,0.3827371,0.018558577,0.008813133,0.044517834
20654,0.2277823,0.069253825,0.020614678,0.3261691,0.27628168,0.009317517,0.033432297
20655,0.22620904,0.073513955,0.0094579635,0.48597676,0.1307794,0.010590238,0.009868246
20656,0.6787755,0.010039121,0.006532537,0.23663417,0.017363664,0.0068120663,0.018035153
20657,0.3096917,0.02871631,0.030309057,0.5193001,0.023093643,0.009005113,0.026567517
20658,0.54126656,0.0099390345,0.0073537095,0.31779328,0.08759368,0.0072631757,0.007917207
20659,0.012326956,0.00673594,0.0035340958,0.06681185,0.006975901,0.88435394,0.0039666663
20660,0.13128038,0.042483,0.009484062,0.32298392,0.42344007,0.009459869,0.0097057745
20661,0.0063379505,0.004257197,0.9171199,0.043818608,0.003853613,0.0038222459,0.00892612
20662,0.53242743,0.0117791705,0.0075476784,0.34976113,0.05739865,0.007515952,0.007919293
20663,0.0034615109,0.0034566072,0.952173,0.025133789,0.003169084,0.0031434444,0.0034987587
20664,0.23553568,0.04718986,0.010705427,0.43839675,0.021687657,0.0108732125,0.18212973
20665,0.22102298,0.013315178,0.008132023,0.3552094,0.35690302,0.008092478,0.008862636
20666,0.25745508,0.023821129,0.0094526475,0.45853072,0.20167843,0.009817081,0.010814464
20667,0.3479783,0.034952138,0.02616,0.4353563,0.041265193,0.009788895,0.027400551
20668,0.17657737,0.06794318,0.05501686,0.42774686,0.17936863,0.027127912,0.009499728
20669,0.004802638,0.0032968442,0.9535451,0.02243391,0.0030320233,0.002998306,0.0035129983
20670,0.5537361,0.018430814,0.009335972,0.3122396,0.032895364,0.009501631,0.024015058
20671,0.18963267,0.21476349,0.07084937,0.34931147,0.06263545,0.010967116,0.034666352
20672,0.4679881,0.011279379,0.007693262,0.3490805,0.11858827,0.0081894025,0.0080613
20673,0.13409442,0.22810893,0.00958181,0.27621523,0.27778476,0.00919986,0.016803365
20674,0.5967591,0.00847412,0.0075154593,0.32243505,0.011081513,0.0074815955,0.015985368
20675,0.18210316,0.08803822,0.043188144,0.43311036,0.12323883,0.009537752,0.01705216
20676,0.076430365,0.027982952,0.021566436,0.6155333,0.17170821,0.007638557,0.013732582
20677,0.4724183,0.015359813,0.0077642533,0.41735935,0.008978742,0.0077264966,0.027939571
20678,0.0031576692,0.0031612895,0.95700914,0.022155635,0.002898331,0.0028748822,0.0031586962
20679,0.32455182,0.020339835,0.034035858,0.44486025,0.023620075,0.008860215,0.050814494
20680,0.0032678768,0.0032374868,0.95259815,0.025587065,0.002971586,0.002944176,0.0032977297
20681,0.0131763825,0.007443815,0.0043303226,0.14210628,0.008497432,0.8014522,0.0051982114
20682,0.0042105312,0.00408558,0.93159616,0.040870387,0.0037457366,0.0037154334,0.0040732767
20683,0.18475586,0.03140217,0.03931929,0.51966226,0.1028948,0.011068369,0.01506901
20684,0.2041212,0.014627844,0.0072156396,0.67471796,0.007488677,0.011945743,0.027210563
20685,0.34964034,0.012385522,0.00819643,0.3227558,0.2648286,0.008816684,0.008577145
20686,0.34795818,0.04332622,0.020104988,0.38306051,0.1428119,0.0095791435,0.0191858
20687,0.11112308,0.053529605,0.010074449,0.3664364,0.40082735,0.009100102,0.010530216
20688,0.24670416,0.056073464,0.009549273,0.5598753,0.051439244,0.013031938,0.010409369
20689,0.09872147,0.27204478,0.01021291,0.3989341,0.08777019,0.017075485,0.027774394
20690,0.14323027,0.031921096,0.0119671775,0.32581702,0.41514954,0.008815793,0.009773765
20691,0.0118270125,0.008314218,0.0045206617,0.10884945,0.008123491,0.8330414,0.005260263
20692,0.22517036,0.029607575,0.0089114765,0.5681243,0.08611556,0.010013664,0.023057919
20693,0.18844381,0.03923195,0.011987171,0.52033836,0.07462474,0.011250841,0.074784316
20694,0.45323816,0.011497169,0.030932542,0.40859032,0.009406687,0.008945988,0.020905051
20695,0.3660988,0.02967674,0.03277499,0.3493672,0.12838148,0.00983931,0.029453257
20696,0.0034540354,0.0033954482,0.9502354,0.026803585,0.0031188724,0.0030878265,0.00344323
20697,0.24192777,0.0296247,0.009921706,0.5410814,0.014027408,0.010844336,0.10770078
20698,0.14053023,0.03430655,0.009269515,0.45697004,0.14277199,0.012087052,0.15218838
20699,0.13493083,0.045856282,0.010981295,0.3344697,0.07269635,0.33456862,0.01498932
20700,0.00895671,0.009065962,0.71275866,0.2301913,0.0061755865,0.006983323,0.008675781
20701,0.11339058,0.078559116,0.033002328,0.58066624,0.05204334,0.019128934,0.013279983
20702,0.114326045,0.13353609,0.033746365,0.3654093,0.29379618,0.00792831,0.012177496
20703,0.008920343,0.0133292945,0.83493143,0.086132675,0.012195709,0.0054475185,0.012706075
20704,0.004149033,0.0040150085,0.9327495,0.03957005,0.003681037,0.0036512576,0.004034574
20705,0.0038497637,0.0058212327,0.9289959,0.033455033,0.0065740077,0.0030485592,0.0060549835
20706,0.32798404,0.022336664,0.007988477,0.2120994,0.38288745,0.007425702,0.009624967
20707,0.23633178,0.0111077055,0.016017882,0.64694417,0.018908719,0.008652744,0.011414642
20708,0.011506041,0.005901042,0.8678567,0.080594055,0.0052646147,0.005221608,0.007762238
20709,0.36425138,0.014129975,0.009691263,0.53206646,0.010869861,0.009475421,0.011072448
20710,0.004938886,0.0035597642,0.94008976,0.028576277,0.0031841048,0.0031499362,0.003838764
20711,0.31678206,0.011314948,0.07274331,0.46860564,0.009600804,0.011842082,0.042808283
20712,0.22297151,0.012585433,0.014991055,0.6561961,0.030063843,0.0075206566,0.011842355
