id,Bumps,Dirtiness,K_Scatch,Other_Faults,Pastry,Stains,Z_Scratch
20292,0.42290995,0.026462547,0.0087151565,0.43756416,0.008944168,0.017848678,0.01707516
20293,0.19891189,0.02396498,0.08510439,0.5229132,0.029225422,0.018562332,0.06467477
20294,0.13621944,0.06641635,0.033646047,0.50613254,0.06278923,0.011180916,0.05254694
20295,0.33362815,0.05176871,0.0122121675,0.45400122,0.029262157,0.021148762,0.037485067
20296,0.44121537,0.010367058,0.0118890535,0.42180064,0.066789255,0.009960138,0.010124337
20297,0.59699225,0.011091703,0.008353686,0.24278605,0.09761356,0.008311228,0.008773665
20298,0.4867998,0.010823652,0.007560511,0.32286376,0.13354792,0.0075281523,0.007925275
20299,0.026710276,0.028666465,0.36973062,0.44922367,0.024175497,0.008245273,0.010810891
20300,0.0034483387,0.003562697,0.94175255,0.033260185,0.0033136932,0.003279091,0.0038029454
20301,0.4296043,0.009484947,0.007145231,0.31296352,0.20369461,0.0071746954,0.0073275184
20302,0.633701,0.008228872,0.007251338,0.26906002,0.0076946886,0.0071750814,0.013889388
20303,0.51481545,0.009898766,0.008161087,0.39075685,0.024630979,0.008141373,0.008690684
20304,0.0039310707,0.00401112,0.9361243,0.03397493,0.00372643,0.003679649,0.0043227905
20305,0.40873078,0.014879841,0.00932982,0.34723157,0.1535973,0.009291279,0.021140998
20306,0.37640288,0.042354323,0.041491598,0.43900868,0.011922555,0.012113271,0.019499434
20307,0.28004235,0.036223583,0.012818652,0.42758098,0.1504499,0.011528664,0.013160785
20308,0.004933342,0.004803025,0.9088332,0.05532977,0.004373334,0.004315323,0.005060853
20309,0.30176705,0.01792598,0.011173027,0.5695433,0.01149687,0.012738649,0.015522221
20310,0.43991587,0.014741836,0.00807754,0.25291878,0.021383276,0.027171088,0.19913137
20311,0.0954669,0.011000571,0.005998011,0.5581433,0.2928654,0.0058215163,0.006091263
20312,0.39360887,0.00951724,0.0076820375,0.37866178,0.17420912,0.0076505993,0.007865281
20313,0.0033550404,0.004054616,0.9475017,0.025100818,0.0042022886,0.0032376074,0.0034357759
20314,0.424518,0.015364395,0.05812994,0.3658601,0.019161852,0.01154634,0.030461399
20315,0.19578919,0.02718208,0.009317529,0.5000587,0.20601715,0.009794103,0.019600281
20316,0.037989743,0.009643676,0.07184175,0.21441083,0.006688132,0.007178727,0.6260078
20317,0.111164786,0.0107725775,0.0076334286,0.2116799,0.6182167,0.007307995,0.007963339
20318,0.14255068,0.20919806,0.013787277,0.29524145,0.12214073,0.0109539945,0.12709194
20319,0.3727249,0.014325243,0.0092077525,0.5167764,0.028374026,0.009437194,0.015524156
20320,0.31821063,0.008938579,0.006560002,0.56775063,0.038617518,0.0065259575,0.02095852
20321,0.27953228,0.020525943,0.1112988,0.32936227,0.030760655,0.010421815,0.16519444
20322,0.3265106,0.01441294,0.0436183,0.44793147,0.0093735615,0.009190177,0.1043062
20323,0.17256495,0.009014248,0.0057882746,0.1782765,0.07198364,0.0057643284,0.53373593
20324,0.36317953,0.023241276,0.015309077,0.3733868,0.036378022,0.012575851,0.060626764
20325,0.0036136613,0.0036204914,0.9485779,0.024774754,0.0033732709,0.0033305818,0.0038322462
20326,0.13091075,0.08292672,0.010414645,0.45969364,0.22054563,0.010010106,0.010343659
20327,0.34734628,0.039111402,0.010725744,0.45626405,0.05095525,0.012376119,0.02126912
20328,0.008387009,0.006758952,0.89823,0.049698718,0.0060237776,0.005834043,0.0061579677
20329,0.34467113,0.0111888135,0.00851083,0.5385711,0.015716389,0.008275726,0.02973828
20330,0.10935246,0.07718625,0.06669682,0.47315747,0.08552413,0.014407564,0.034505468
20331,0.07732767,0.023996364,0.042906485,0.14076886,0.007646902,0.0073970077,0.65967464
20332,0.5796297,0.011328611,0.0075853365,0.3229909,0.007726557,0.010408896,0.016748669
20333,0.2017072,0.01559244,0.21370253,0.4144435,0.011535722,0.01744799,0.06304896
20334,0.17308274,0.018306263,0.009985567,0.672204,0.009215613,0.011029092,0.053779073
20335,0.6100733,0.008553998,0.007105831,0.3054511,0.0073401113,0.0070876656,0.012495164
20336,0.75816274,0.008448781,0.006404656,0.16849843,0.02445105,0.006474682,0.007504873
20337,0.0062490306,0.008871158,0.90687877,0.04398252,0.00829945,0.003940746,0.0061027673
20338,0.2489726,0.023814013,0.009681593,0.5987225,0.018966103,0.015381422,0.030217052
20339,0.6912381,0.009801574,0.007584044,0.2112058,0.03493949,0.007552813,0.013225489
20340,0.3116174,0.018999722,0.049388576,0.54340124,0.013666356,0.015102887,0.008462754
20341,0.59054375,0.014242028,0.008992967,0.2931803,0.03192896,0.011659268,0.013833571
20342,0.5142182,0.016294992,0.010288219,0.27439827,0.09477115,0.010032497,0.025524471
20343,0.5385474,0.009988872,0.007959272,0.38117245,0.009245618,0.008196559,0.009466455
20344,0.0116732465,0.010749582,0.7276189,0.20051509,0.0072638607,0.0071528824,0.012736885
20345,0.46644482,0.035326667,0.027225096,0.36372018,0.05175795,0.009912181,0.0119966455
20346,0.06507706,0.026455501,0.0068341056,0.31307685,0.09451833,0.0072644264,0.45819664
20347,0.31084323,0.02136931,0.01024925,0.47073364,0.021771085,0.031115497,0.08670182
20348,0.45794246,0.033095893,0.009806026,0.30202043,0.14186126,0.01288665,0.009910329
20349,0.1716882,0.021496844,0.026017422,0.46009663,0.19033617,0.011457271,0.0246006
20350,0.49652246,0.011343843,0.009018426,0.26225954,0.03221377,0.009036893,0.14697237
20351,0.08566119,0.009790929,0.005843404,0.7047732,0.12927915,0.0055927024,0.02837036
20352,0.39587292,0.015376447,0.033238135,0.46892878,0.011791359,0.009687322,0.015513459
20353,0.53942823,0.012670841,0.0073564984,0.18298212,0.22257623,0.008190715,0.007611184
20354,0.5319238,0.008728596,0.0069807856,0.30504915,0.112966366,0.007073157,0.0071755047
20355,0.3406678,0.015676659,0.016994892,0.5279778,0.014616489,0.012281127,0.014610601
20356,0.287871,0.01120301,0.008171201,0.2837066,0.018327067,0.011406461,0.34418476
20357,0.061338,0.010807395,0.005422315,0.18238455,0.0053614387,0.005284442,0.70091456
20358,0.020011984,0.007416142,0.8042412,0.10313787,0.008549713,0.005827701,0.020784978
20359,0.13878511,0.13299663,0.009544633,0.4387928,0.20590907,0.009233731,0.021758702
20360,0.056045484,0.22872841,0.032404754,0.4626867,0.16426852,0.00642983,0.015337333
20361,0.0069245426,0.004605353,0.87453234,0.077065304,0.0040553184,0.0039196885,0.011254143
20362,0.159947,0.057157375,0.036570333,0.5756887,0.0647744,0.009172645,0.02110292
20363,0.2679258,0.02362004,0.011000698,0.4811015,0.13254665,0.018685648,0.014319596
20364,0.06746345,0.09074758,0.35549122,0.3375742,0.0173309,0.011984554,0.03166157
20365,0.36811027,0.027251627,0.0107652815,0.40690723,0.101546526,0.011398197,0.03056377
20366,0.17236672,0.022134533,0.009086816,0.54592717,0.15781523,0.008908069,0.030227521
20367,0.004044211,0.0045244857,0.90761656,0.050331164,0.004219338,0.0036023972,0.0039160824
20368,0.028084666,0.57634896,0.013375878,0.23342398,0.048431944,0.007030798,0.014241158
20369,0.5563688,0.011301421,0.027825207,0.29901704,0.040812403,0.009102628,0.018779838
20370,0.52582836,0.015228423,0.008605776,0.37469852,0.029474268,0.009868915,0.008833051
20371,0.23667935,0.012167426,0.062870696,0.6039075,0.010758282,0.010249132,0.014065508
20372,0.05956564,0.010257274,0.6470234,0.22846028,0.022004971,0.0071903886,0.0055603893
20373,0.003308377,0.0042334385,0.94018066,0.022840476,0.0037790346,0.0032165463,0.0033974713
20374,0.003943231,0.00396835,0.9335809,0.036288615,0.0036472108,0.0036082827,0.0059197196
20375,0.6231396,0.010837572,0.0070957495,0.2056334,0.12049669,0.0070653805,0.007352847
20376,0.2909978,0.018301887,0.0074574323,0.46459708,0.17960612,0.0074436157,0.007663666
20377,0.17380437,0.055630974,0.010828511,0.46979213,0.18281527,0.010410117,0.05249516
20378,0.023122452,0.029709632,0.29806525,0.427681,0.019235544,0.014041296,0.105521694
20379,0.28281745,0.018094119,0.022693643,0.36717024,0.25307408,0.008795596,0.0129243545
20380,0.4358267,0.026718913,0.00922462,0.42242643,0.013156255,0.009177162,0.044923093
20381,0.5359631,0.017683005,0.008241336,0.34614334,0.015273417,0.008206063,0.01700267
20382,0.13293616,0.01529994,0.008744711,0.7013762,0.08080495,0.010620625,0.0068804054
20383,0.483762,0.013836452,0.0073509654,0.44169578,0.011231423,0.007536582,0.007560295
20384,0.006103837,0.0048745135,0.9134755,0.044980507,0.004529196,0.004480854,0.0062581035
20385,0.03923524,0.009206762,0.70260656,0.18293236,0.011690086,0.007114047,0.008271129
20386,0.004224785,0.003979922,0.9432688,0.0278818,0.0033515547,0.0033470383,0.0040277997
20387,0.1471876,0.007816111,0.0073713083,0.7602058,0.007099557,0.006407178,0.020223226
20388,0.31923285,0.015824841,0.024555566,0.5461439,0.010179008,0.008102201,0.02795752
20389,0.43145818,0.010148533,0.0086509595,0.47123554,0.028479079,0.008728656,0.009026287
20390,0.26611304,0.05858441,0.033636767,0.33517104,0.22794339,0.020231567,0.012700619
20391,0.5447582,0.01180918,0.0077390713,0.3489793,0.007787918,0.0077485205,0.020476649
20392,0.00537056,0.0050132005,0.8880646,0.06851357,0.00466387,0.004615169,0.008586265
20393,0.0039001207,0.0043243994,0.9057586,0.06082031,0.0039019268,0.0037984245,0.004030918
20394,0.07785503,0.011046565,0.00955764,0.6777414,0.15918165,0.0068939314,0.0073521347
20395,0.32568228,0.043723356,0.024427325,0.46380612,0.066844635,0.008872774,0.023376614
20396,0.32613954,0.017068164,0.029086964,0.52609134,0.009783764,0.0077849603,0.034779992
20397,0.49321356,0.015028262,0.008060444,0.39302304,0.008730492,0.009451193,0.025258819
20398,0.0031713217,0.003854312,0.95209324,0.021281064,0.003530169,0.0030735335,0.0032482434
20399,0.21849982,0.012911151,0.0071102595,0.6669236,0.042076644,0.007295268,0.009416196
20400,0.003718226,0.0038295952,0.9308908,0.042184737,0.0035223318,0.003484735,0.004134823
20401,0.17787345,0.04150707,0.02978135,0.5835414,0.017548377,0.009044847,0.044025958
20402,0.29466343,0.07138968,0.0123120705,0.38067546,0.1567485,0.011208925,0.013380199
20403,0.6768212,0.00857639,0.0075437916,0.24111718,0.016278272,0.007525307,0.016752988
20404,0.003795323,0.0043565664,0.9348206,0.03196086,0.0044768606,0.0035981163,0.003916625
20405,0.003703314,0.0038089203,0.9368711,0.0357874,0.003546597,0.0035095627,0.0047462783
20406,0.0034325377,0.0035295621,0.9540722,0.021215169,0.003286135,0.0032518206,0.0037683882
20407,0.32580563,0.023610646,0.06065988,0.40298977,0.0098104095,0.03856807,0.03689203
20408,0.5868919,0.009906875,0.007199443,0.32276642,0.015276094,0.00723884,0.012712979
20409,0.5085638,0.012685585,0.0071892035,0.412909,0.014822241,0.0071392395,0.0077759926
20410,0.0058875927,0.0049204547,0.8940247,0.05763445,0.013324651,0.004474625,0.0052229045
20411,0.59924567,0.013805506,0.0075929197,0.31853807,0.021527376,0.00795367,0.0078112027
20412,0.1721736,0.015135304,0.24997298,0.43412367,0.012778252,0.012111724,0.044081725
20413,0.3538021,0.02211818,0.011782218,0.3213247,0.010510488,0.14672735,0.0387678
20414,0.29917523,0.043291334,0.010487182,0.53214425,0.016473532,0.009943268,0.03235839
20415,0.32574403,0.020600058,0.010159624,0.40455306,0.1841703,0.00988608,0.010928813
20416,0.0044377893,0.004174658,0.9322174,0.03738085,0.0037815252,0.0037428518,0.0045538335
20417,0.19850358,0.023323338,0.0095206825,0.30083823,0.02445457,0.38502327,0.01012705
20418,0.25595647,0.05501347,0.010135603,0.4250758,0.12789099,0.010090977,0.06840635
20419,0.18226501,0.19175205,0.01237883,0.46766332,0.030075574,0.011048452,0.041819982
20420,0.7010222,0.013147451,0.0065670833,0.18275376,0.06555545,0.0066339048,0.0067481934
20421,0.55824447,0.009811474,0.031184843,0.29603046,0.013790098,0.00835367,0.019683821
20422,0.024328806,0.023788653,0.07320851,0.35104504,0.021361157,0.44302478,0.015764728
20423,0.4466991,0.01766976,0.009071362,0.44507197,0.009305495,0.0090544475,0.016584631
20424,0.50883514,0.010872657,0.0076186,0.40970173,0.0077854106,0.0075672893,0.008348982
20425,0.1755166,0.014600902,0.48679155,0.19387467,0.011648022,0.0077669155,0.07420974
20426,0.108360596,0.009923722,0.008050753,0.5313092,0.22420609,0.006992771,0.00733606
20427,0.15057744,0.023554476,0.009506584,0.59129256,0.09788586,0.009234445,0.050307184
20428,0.4636993,0.012133409,0.029214889,0.392009,0.009808796,0.009409758,0.03472265
20429,0.5677764,0.009450477,0.007439694,0.3278636,0.04753251,0.0074733575,0.008035555
20430,0.0035004157,0.0036820858,0.93723977,0.03707166,0.0033809042,0.0033456003,0.003903825
20431,0.36228177,0.022500778,0.04604055,0.46312636,0.029202456,0.010889377,0.015661327
20432,0.5489069,0.009902265,0.007849984,0.35960215,0.022136513,0.0078163855,0.008619296
20433,0.1638309,0.05457271,0.010954838,0.33573177,0.35727522,0.009736345,0.020402908
20434,0.007877633,0.0047627087,0.9012539,0.05281491,0.004431518,0.0043150475,0.005369987
20435,0.12849937,0.010864537,0.005646116,0.2705518,0.020824531,0.0056219506,0.5234835
20436,0.21133976,0.01617441,0.009032553,0.38689175,0.32822517,0.0089850845,0.009421018
20437,0.04041445,0.008270459,0.0038541602,0.083128326,0.008462705,0.83318573,0.0044741863
20438,0.30244687,0.050652675,0.013045475,0.42888084,0.073361024,0.015676994,0.05613326
20439,0.12598696,0.012496207,0.010280504,0.66816247,0.10251641,0.007255401,0.007938675
20440,0.024192723,0.01554108,0.11154843,0.1718341,0.015358631,0.011430813,0.5948776
20441,0.047021065,0.015781967,0.6237875,0.20067286,0.03527917,0.0099846795,0.015519094
20442,0.44929278,0.0129985465,0.009151431,0.31884673,0.13386887,0.0091139795,0.030187018
20443,0.0711215,0.028320782,0.0071761776,0.17383543,0.027622242,0.006051486,0.63232416
20444,0.28811052,0.067279086,0.011775763,0.42781842,0.083156206,0.023661686,0.05167367
20445,0.13290532,0.059449468,0.015812252,0.32662076,0.3306117,0.00939421,0.013385002
20446,0.5074829,0.010667405,0.01093146,0.40929765,0.011536991,0.0081378855,0.009665911
20447,0.10920427,0.011213588,0.39050162,0.41818455,0.0090757,0.009328687,0.010336813
20448,0.18808264,0.042961016,0.027094102,0.47473648,0.16649386,0.0112514775,0.03943634
20449,0.5025407,0.016220775,0.030942068,0.28214252,0.10196652,0.010204793,0.017538218
20450,0.6760014,0.011799707,0.02779473,0.22017094,0.015768828,0.008085171,0.012391519
20451,0.37967482,0.015601904,0.007963059,0.38664168,0.16979031,0.007928611,0.008256298
20452,0.6148843,0.00952608,0.006690712,0.25201026,0.08451038,0.0066635315,0.0068399324
20453,0.73359495,0.010441014,0.0065589105,0.1557341,0.061748974,0.0068326937,0.0067184633
20454,0.076352604,0.34817496,0.023394493,0.39209357,0.0998484,0.008173724,0.017813673
20455,0.52312165,0.0138854375,0.010159171,0.34790137,0.023619676,0.014374018,0.02274853
20456,0.0031846357,0.0033540695,0.9513607,0.023815358,0.0030905486,0.003043264,0.0043645096
20457,0.5379648,0.011504797,0.0077616675,0.36138922,0.041098848,0.008114996,0.008479079
20458,0.37015158,0.019993328,0.13082567,0.34998348,0.010593238,0.012001714,0.0172804
20459,0.09114705,0.03414888,0.018452823,0.5663074,0.23671027,0.007894354,0.007652656
20460,0.18576723,0.019241408,0.009766227,0.6807332,0.01849946,0.008855235,0.031562783
20461,0.06882012,0.01411852,0.006076536,0.19219318,0.045219343,0.0054891794,0.6333107
20462,0.37568137,0.020581715,0.0101164915,0.3605481,0.05504568,0.010277459,0.11590792
20463,0.0973069,0.016984701,0.10225528,0.70427465,0.013625009,0.012228233,0.0111816935
20464,0.003531712,0.00346227,0.94745004,0.028564123,0.0032202855,0.0031866585,0.0037578533
20465,0.48352224,0.012799914,0.009374396,0.269562,0.06937037,0.009334514,0.11563629
20466,0.0040284516,0.0049438886,0.911517,0.045365814,0.004833967,0.0039240234,0.004167025
20467,0.58532727,0.012814507,0.007847311,0.3201036,0.013359837,0.008856436,0.013306426
20468,0.003378695,0.0034825555,0.9421373,0.033213392,0.0032508604,0.0032085145,0.003953517
20469,0.12662062,0.017313497,0.010028524,0.1892646,0.018757714,0.58939815,0.010269497
20470,0.16320892,0.03790627,0.009724357,0.4906783,0.05603734,0.013850014,0.17539357
20471,0.022855276,0.00988841,0.663817,0.20884688,0.0071913647,0.0077274833,0.041243657
20472,0.20441994,0.06974061,0.026066035,0.4340894,0.20386136,0.009355478,0.014273947
20473,0.20173332,0.09304208,0.012869359,0.26944423,0.3063694,0.010855167,0.019059725
20474,0.370961,0.014251179,0.010007917,0.4629702,0.034453273,0.01032211,0.048130196
20475,0.004135602,0.0038840238,0.93424517,0.036298882,0.003557284,0.003512626,0.004048805
20476,0.19332455,0.012177423,0.009384743,0.37968853,0.36638564,0.010149075,0.008498578
20477,0.0040540094,0.0044747484,0.927722,0.038872164,0.0043176706,0.0038560494,0.0041133408
20478,0.26095533,0.010096537,0.007285546,0.33689016,0.3489959,0.007255544,0.0074527254
20479,0.40286094,0.012161953,0.009761413,0.3191037,0.21421793,0.008056407,0.008441904
20480,0.07581064,0.47261453,0.0074792136,0.25289226,0.12723307,0.007040914,0.011479365
20481,0.0052843927,0.004455136,0.9047271,0.05730313,0.0041395025,0.004075156,0.007026032
20482,0.3412833,0.056725424,0.026040299,0.40088138,0.045767915,0.009975078,0.046757888
20483,0.5601405,0.0108441645,0.0075149937,0.3308504,0.0076315473,0.0074030478,0.025117803
20484,0.11915742,0.015346143,0.006090151,0.2221847,0.11566957,0.0059776134,0.4913041
20485,0.016859638,0.006148383,0.76629233,0.16417542,0.0057368726,0.0053440495,0.009646289
20486,0.14930338,0.049826037,0.02695944,0.43153867,0.2629489,0.010183832,0.030688759
20487,0.27480382,0.020199213,0.16174266,0.38484076,0.033126377,0.012258566,0.05711153
20488,0.082140535,0.15477538,0.08409909,0.43605408,0.11392806,0.011479525,0.015577549
20489,0.27556816,0.018416498,0.007833313,0.30707544,0.33304635,0.0073645473,0.007884973
20490,0.0032812904,0.00361337,0.9461799,0.025511652,0.0032714447,0.0031807967,0.003333831
20491,0.3656389,0.016298855,0.025672812,0.3529752,0.18500164,0.009334014,0.012196155
20492,0.11142881,0.0075677033,0.006023053,0.80267906,0.015629433,0.0061997664,0.0056188432
20493,0.76023155,0.0088146655,0.0066083292,0.17724696,0.013503709,0.0066786367,0.0067853592
20494,0.1873265,0.04195775,0.07584095,0.5467119,0.027453886,0.029245595,0.011219686
20495,0.40228865,0.017984787,0.01324783,0.34317818,0.062205177,0.013096379,0.10131038
20496,0.15508631,0.1960359,0.012182477,0.4463814,0.073747694,0.016349498,0.027277978
20497,0.0070714103,0.0054022563,0.0030722416,0.07100838,0.0054645864,0.8923003,0.0045688427
20498,0.4398843,0.012544923,0.008603969,0.24481894,0.0349191,0.013549945,0.20894055
20499,0.64027786,0.027127331,0.007887638,0.24242249,0.025079636,0.018368978,0.008093098
20500,0.33781096,0.026729712,0.009895928,0.50289595,0.00898672,0.009451685,0.038068756
20501,0.22850089,0.018598892,0.05361656,0.24296835,0.3740838,0.009462131,0.029860275
20502,0.16959149,0.016861768,0.012650868,0.38622084,0.008973427,0.014738842,0.33000913
20503,0.30648738,0.015257436,0.0066397944,0.21731111,0.03193524,0.0066127167,0.38958108
20504,0.38369337,0.02974439,0.022936057,0.33825114,0.14553727,0.008945074,0.017995993
20505,0.0034133804,0.0038041535,0.94009745,0.032565773,0.003818915,0.0032644651,0.0034895977
20506,0.21219008,0.030917844,0.023755452,0.34445074,0.3181542,0.009864878,0.014152286
20507,0.020942729,0.013449787,0.5782871,0.32053235,0.009434431,0.008733415,0.013486409
20508,0.3273386,0.04824854,0.024400057,0.3800565,0.15050839,0.010026717,0.020196268
20509,0.260586,0.03528927,0.07171255,0.31182197,0.109520435,0.012579864,0.10928512
20510,0.2863877,0.009607809,0.006816089,0.5609324,0.099160105,0.006720848,0.006897487
20511,0.5420352,0.013655572,0.02127907,0.24645318,0.068909205,0.00847477,0.034153372
20512,0.0045403205,0.0041912924,0.92264426,0.04671947,0.0037182048,0.0036716654,0.0045775957
20513,0.4346328,0.023542287,0.008011222,0.43274474,0.028501822,0.009346198,0.008552084
20514,0.6271662,0.012176995,0.006919168,0.22163703,0.0989621,0.007307335,0.007061917
20515,0.1196734,0.02802704,0.009720154,0.71070987,0.008628609,0.026842047,0.03901686
20516,0.0032438159,0.0033683046,0.95763516,0.01891024,0.003118521,0.0030859583,0.00367792
20517,0.0037496055,0.0036316905,0.94421405,0.030305598,0.0033844009,0.003341571,0.0038353668
20518,0.42122364,0.009949108,0.008013092,0.40089557,0.11598397,0.007979116,0.008453328
20519,0.4761267,0.016577505,0.011573193,0.37400272,0.022284577,0.011012009,0.039578944
20520,0.31260225,0.015669057,0.009631765,0.3075826,0.15011509,0.009592517,0.15355594
20521,0.09052476,0.11320818,0.009353538,0.61509955,0.07729849,0.008810692,0.036441937
20522,0.06573497,0.12423748,0.11492891,0.3615266,0.18099463,0.011790929,0.026650613
20523,0.32320678,0.022120409,0.15582265,0.38250268,0.00964949,0.019794371,0.022493077
20524,0.161527,0.01827516,0.008134064,0.6134559,0.096009165,0.008319854,0.021255726
20525,0.15199101,0.018710388,0.009318728,0.6572834,0.033012964,0.006835194,0.04205802
20526,0.31798756,0.022434872,0.02473873,0.45823106,0.09232713,0.010013088,0.027268862
20527,0.1688418,0.046312757,0.010519629,0.5432429,0.06363313,0.037158005,0.0109235635
20528,0.14533961,0.021022605,0.0078846095,0.59336615,0.16763122,0.0071665514,0.01609954
20529,0.52788806,0.01089914,0.008113967,0.36098558,0.050425835,0.008151405,0.008348248
20530,0.014207895,0.009757733,0.0055334433,0.14740625,0.0075927307,0.778076,0.010478138
20531,0.07862477,0.007361359,0.0050574867,0.15283816,0.008752674,0.005250626,0.7212729
20532,0.29736316,0.04348948,0.009204646,0.24712147,0.3430415,0.009283778,0.009427566
20533,0.36767784,0.018466946,0.008627114,0.44313768,0.062436663,0.00842637,0.048597623
20534,0.13111754,0.03294083,0.041358124,0.5516514,0.098635636,0.01480984,0.026177552
20535,0.74645746,0.00984777,0.0068124835,0.1753765,0.026416238,0.007109709,0.008453978
20536,0.14043045,0.010608347,0.0064137615,0.7309471,0.06803407,0.0059304247,0.0061859153
20537,0.0127653,0.042530928,0.7768407,0.100399196,0.01012462,0.0052327067,0.008012862
20538,0.36580962,0.061407235,0.012879937,0.32125014,0.10141751,0.01089695,0.03396212
20539,0.091890514,0.03678869,0.007569385,0.23872913,0.5663051,0.0072340462,0.0077184574
20540,0.17258288,0.010833549,0.006424462,0.28256196,0.0067265886,0.0064135166,0.4792763
20541,0.1133045,0.021875978,0.28142875,0.38089767,0.00790156,0.055485796,0.08391207
20542,0.10832372,0.012564656,0.008079765,0.43040067,0.38228613,0.009132403,0.013922309
20543,0.010984389,0.01047757,0.005829427,0.13106515,0.005950908,0.80739313,0.0058444175
20544,0.20622021,0.12658386,0.047271,0.36240885,0.18248561,0.011942075,0.016023012
20545,0.3884842,0.010461717,0.008402873,0.4673593,0.06798646,0.008375595,0.011150651
20546,0.23610453,0.014924178,0.008010209,0.48614547,0.0070688627,0.017192144,0.17333697
20547,0.07851841,0.0070159803,0.0054412535,0.1662173,0.0052814237,0.005191788,0.70828587
20548,0.0037144313,0.0037785026,0.9378679,0.03551714,0.0035034264,0.0034662513,0.0039953534
20549,0.41911104,0.010904883,0.007359539,0.4333582,0.090482034,0.0073260986,0.008274907
20550,0.0042148745,0.0035941813,0.94411105,0.02933851,0.003395851,0.003311355,0.003946152
20551,0.38715068,0.01752732,0.092371725,0.33815983,0.08291034,0.021936836,0.014236631
20552,0.20372358,0.015299557,0.13349581,0.4326149,0.01077539,0.01201547,0.111012205
20553,0.34368515,0.017734991,0.010352991,0.45149377,0.116921484,0.010021451,0.011792226
20554,0.1557726,0.044721037,0.10513291,0.5026313,0.10723385,0.013117067,0.010806724
20555,0.121761985,0.014812808,0.008947281,0.7298879,0.0080851335,0.02517071,0.03152196
20556,0.0122064315,0.008292962,0.0039463346,0.12533675,0.0048189214,0.8124942,0.013476644
20557,0.27366725,0.10481029,0.034404363,0.3692771,0.13062114,0.026257675,0.020767406
20558,0.14766034,0.024782354,0.0084949145,0.45975888,0.29302576,0.008214348,0.023676744
20559,0.34542245,0.01794722,0.051882524,0.4769206,0.010504127,0.012989168,0.031403314
20560,0.3590391,0.016513696,0.04529909,0.43856934,0.010739474,0.032847013,0.027960347
20561,0.34898362,0.08841166,0.009509527,0.43602902,0.028806182,0.010549837,0.023450462
20562,0.07997272,0.011888869,0.00627074,0.15587229,0.015429912,0.6855787,0.010656959
20563,0.5512782,0.010684161,0.008234782,0.35732704,0.020458432,0.013844217,0.008884842
20564,0.10974973,0.1400671,0.022465933,0.42614275,0.22965227,0.009906617,0.020710478
20565,0.4092444,0.01750656,0.02691939,0.41405,0.013104179,0.012755007,0.032744057
20566,0.18558295,0.028524771,0.02426972,0.57710576,0.08789583,0.012533806,0.01372308
20567,0.5405058,0.0170706,0.008786296,0.30442286,0.017161168,0.008089982,0.03392783
20568,0.0036028943,0.0037449258,0.94715285,0.025283193,0.003480571,0.003435451,0.0042689345
20569,0.6056353,0.018196255,0.010628702,0.24536112,0.039430887,0.015139668,0.019732356
20570,0.31556287,0.021246254,0.009940902,0.37832838,0.18563473,0.009898352,0.029807096
20571,0.0037460378,0.0039395373,0.9414423,0.030736726,0.0035337382,0.0034962432,0.004192746
20572,0.21954088,0.015321528,0.1112851,0.47926626,0.011389294,0.011507744,0.10040876
20573,0.0036517277,0.0035836834,0.94854486,0.025072504,0.003347066,0.0032842692,0.003934474
20574,0.29897684,0.2262947,0.008426104,0.33488372,0.077197075,0.009099259,0.012459053
20575,0.42927054,0.017149236,0.04506525,0.30393684,0.042102087,0.011034369,0.05217694
20576,0.33880392,0.02470199,0.010468011,0.28474808,0.24657169,0.009978872,0.025524188
20577,0.006997268,0.0053990544,0.8599891,0.09111717,0.0047283187,0.004688843,0.008190104
20578,0.017536467,0.014370028,0.00733896,0.2911118,0.018165182,0.6094767,0.009637888
20579,0.3980059,0.016360065,0.054513454,0.41108298,0.014169513,0.009961633,0.031073267
20580,0.45687371,0.011332425,0.008913296,0.4424935,0.015871448,0.009050919,0.02243541
20581,0.21336925,0.028896257,0.011296914,0.5846014,0.045957044,0.050021823,0.011740098
20582,0.097710624,0.012299759,0.011504539,0.3788326,0.007438593,0.010464058,0.44796267
20583,0.0036036784,0.0036326856,0.94180095,0.032453753,0.0033581234,0.0033230572,0.0038745303
20584,0.24584307,0.021554805,0.009193485,0.3809898,0.019829055,0.01613036,0.25718027
20585,0.004252515,0.004424149,0.9095001,0.051867846,0.0039738305,0.0038637202,0.0040931483
20586,0.25207698,0.016464459,0.0073879603,0.2617653,0.0109586725,0.007995039,0.405069
20587,0.36686212,0.014864682,0.047234964,0.40705934,0.015404899,0.010329698,0.054664537
20588,0.011264124,0.0056345626,0.81747645,0.12552458,0.0052368254,0.0051839184,0.0077974913
20589,0.35526675,0.017663553,0.057175025,0.36291683,0.053541288,0.009865078,0.06986929
20590,0.36037993,0.035048563,0.01009233,0.41533569,0.06910386,0.0102293845,0.057413824
20591,0.15558058,0.014699542,0.009757184,0.37323472,0.39066982,0.008869463,0.010139149
20592,0.20559141,0.04446514,0.02200065,0.28688675,0.38095045,0.009381167,0.01771285
20593,0.0045609474,0.0048144246,0.89195096,0.07041217,0.0042805537,0.0041188207,0.0043781083
20594,0.4218877,0.009032596,0.007728838,0.33909813,0.18523437,0.009684575,0.008233753
20595,0.019505277,0.006250351,0.78931713,0.1376391,0.0058652363,0.005420886,0.0102173425
